0,1,date
40.79655407,-74.11016492,5/29/2015
35.56938633,-97.9483721,5/29/2015
42.37934915,-123.6725391,5/29/2015
36.07238278,-109.8902362,5/30/2015
36.16746379,-86.78570268,5/30/2015
42.33702922,-122.8532865,5/31/2015
31.75471225,-95.64717448,5/31/2015
43.20951775,-77.70264769,6/1/2015
42.09684686,-71.51170183,6/2/2015
32.89535497,-97.53862914,6/2/2015
35.76700518,-119.2636831,6/3/2015
34.80890498,-106.7636195,6/3/2015
31.53834907,-99.6497468,6/3/2015
31.53834907,-99.6497468,6/3/2015
40.95698447,-74.71714455,6/3/2015
34.93337357,-120.443327,6/5/2015
39.63763985,-79.94640337,6/5/2015
37.77108878,-122.2249767,6/6/2015
27.05743184,-82.19786525,6/6/2015
36.92059586,-121.7706233,6/6/2015
32.01685501,-102.1258387,6/6/2015
39.7180759,-104.3194965,6/6/2015
28.08791597,-80.6650584,6/7/2015
45.91692337,-122.7479103,6/7/2015
39.82203943,-86.38015459,6/8/2015
37.24004903,-119.5032355,6/8/2015
33.61651983,-112.2818449,6/8/2015
41.04592881,-83.63799334,6/9/2015
30.09770138,-95.61913001,6/9/2015
39.14291321,-84.50366914,6/9/2015
42.03266569,-93.45964983,6/9/2015
40.84911597,-73.85295233,6/10/2015
26.24264803,-80.1298292,6/11/2015
35.62237396,-87.04833843,6/11/2015
25.77525637,-80.20885121,6/11/2015
31.53834907,-99.6497468,6/11/2015
40.88897892,-74.04610738,6/11/2015
40.47551079,-86.1327861,6/12/2015
41.08849204,-85.14358989,6/13/2015
38.1780769,-85.6667077,6/13/2015
32.64205751,-96.708857,6/13/2015
37.97672722,-121.3121116,6/14/2015
28.38206157,-80.7672082,6/14/2015
38.93931864,-119.9828169,6/15/2015
36.32714166,-119.3273156,6/16/2015
47.89106411,-98.84522079,6/16/2015
32.84163583,-86.62290823,6/17/2015
32.73180912,-103.1571975,6/17/2015
42.6687355,-75.44096178,6/18/2015
42.3322209,-71.01643176,6/19/2015
39.14291321,-84.50366914,6/19/2015
40.41578277,-104.771218,6/19/2015
41.83861021,-87.68661087,6/20/2015
37.24004903,-119.5032355,6/21/2015
29.7804724,-95.3863425,6/21/2015
36.22171781,-80.94323675,6/22/2015
38.69477883,-121.2879915,6/22/2015
32.6176611,-83.39219224,6/22/2015
40.43946574,-79.97631573,6/22/2015
39.77710046,-86.14634767,6/23/2015
38.06818838,-97.91110433,6/23/2015
32.70422461,-97.73319144,6/23/2015
41.26588379,-96.05382374,6/23/2015
37.64882817,-78.70157159,6/24/2015
39.41155717,-76.79129922,6/25/2015
36.7826736,-119.794492,6/25/2015
44.84893254,-74.28888519,6/26/2015
31.53834907,-99.6497468,6/26/2015
35.91345833,-94.97693341,6/27/2015
45.5371811,-122.6499872,6/28/2015
43.22619489,-74.06856705,6/29/2015
35.18109587,-83.38199132,6/30/2015
44.07297028,-120.6425598,7/1/2015
44.07297028,-120.6425598,7/1/2015
42.08207137,-71.02416563,7/2/2015
32.81689046,-117.1333353,7/2/2015
30.3369138,-81.66090703,7/2/2015
37.86130885,-80.85616372,7/2/2015
34.05544353,-117.9112602,7/3/2015
37.24004903,-119.5032355,7/3/2015
39.936191,-75.10729619,7/3/2015
25.81712094,-80.1395574,7/3/2015
35.46760197,-97.51913834,7/4/2015
36.20302431,-83.2965185,7/4/2015
37.07603548,-76.51651981,7/4/2015
36.0122334,-115.0374619,7/4/2015
37.66560742,-121.8807442,7/5/2015
30.3071816,-97.7559964,7/5/2015
30.3071816,-97.7559964,7/5/2015
33.83032821,-118.0728826,7/5/2015
35.46760197,-97.51913834,7/6/2015
44.17997547,-71.98668232,7/6/2015
37.24004903,-119.5032355,7/6/2015
33.8470532,-118.1222048,7/6/2015
34.10482229,-118.4110473,7/6/2015
29.7804724,-95.3863425,7/7/2015
33.4019259,-111.7173787,7/7/2015
32.79464486,-96.76633721,7/7/2015
35.35014666,-119.0312755,7/7/2015
26.3155841,-98.16371369,7/7/2015
39.37732154,-74.45124384,7/7/2015
39.14240334,-94.40145778,7/7/2015
37.70310712,-85.87674527,7/7/2015
45.48495109,-122.8127849,7/8/2015
35.3662481,-79.42939386,7/8/2015
37.83274812,-112.8299768,7/9/2015
33.5721625,-112.0879662,7/9/2015
41.83861021,-87.68661087,7/9/2015
37.13410137,-122.1272074,7/9/2015
34.10482229,-118.4110473,7/9/2015
38.30885939,-92.50820581,7/9/2015
36.2277116,-115.2640448,7/10/2015
33.60450176,-83.84714753,7/10/2015
41.83861021,-87.68661087,7/10/2015
39.08174572,-121.5549529,7/11/2015
39.76144202,-104.8767568,7/12/2015
26.70358281,-80.1318946,7/12/2015
30.3071816,-97.7559964,7/12/2015
41.89499806,-87.81941408,7/12/2015
42.74488973,-106.3210444,7/12/2015
32.6176611,-83.39219224,7/13/2015
41.23184218,-122.2711435,7/13/2015
42.47449425,-70.96070771,7/13/2015
34.10482229,-118.4110473,7/13/2015
28.60871808,-81.90882124,7/14/2015
41.3100905,-80.95441334,7/14/2015
44.10052718,-85.14320991,7/15/2015
33.92443141,-117.2045019,7/16/2015
43.06158202,-88.03475175,7/16/2015
25.49356392,-80.39103492,7/16/2015
38.49058144,-98.35318177,7/16/2015
35.06804894,-85.24908097,7/16/2015
41.1521947,-104.7832381,7/16/2015
31.2848263,-86.25698094,7/16/2015
47.62024593,-122.3506866,7/17/2015
28.4158857,-81.2987497,7/17/2015
34.81601252,-114.6191807,7/17/2015
35.10520292,-89.97735447,7/17/2015
26.00035625,-97.47037951,7/17/2015
40.5484551,-105.0660905,7/18/2015
33.5721625,-112.0879662,7/18/2015
39.3850205,-101.0460437,7/18/2015
40.42858964,-82.70242359,7/19/2015
29.8167183,-94.38067479,7/20/2015
37.24004903,-119.5032355,7/20/2015
34.28240125,-84.74723595,7/21/2015
26.17783497,-80.15275673,7/21/2015
31.59910226,-81.8897624,7/21/2015
42.60104554,-89.64387964,7/22/2015
35.46760197,-97.51913834,7/22/2015
40.00763806,-75.1339627,7/22/2015
39.77961307,-84.20082874,7/23/2015
45.02225263,-93.46122911,7/23/2015
33.7108008,-78.8858621,7/23/2015
42.75476854,-105.3835228,7/23/2015
39.002937,-121.0303803,7/23/2015
37.24004903,-119.5032355,7/24/2015
36.32297846,-80.4241343,7/24/2015
30.06880013,-89.9308814,7/25/2015
33.77121517,-84.29675277,7/25/2015
36.2277116,-115.2640448,7/25/2015
29.50604063,-82.28062545,7/25/2015
30.8956711,-91.67752985,7/26/2015
34.68035607,-82.96207895,7/26/2015
34.1007729,-81.19347936,7/27/2015
29.57986996,-90.70562347,7/27/2015
40.027443,-105.2517397,7/27/2015
35.88451181,-90.1642604,7/28/2015
32.32565176,-106.7886119,7/29/2015
41.74079776,-111.8418308,7/29/2015
38.88724237,-119.7424539,7/30/2015
41.23184218,-122.2711435,7/30/2015
32.7795423,-97.3463354,7/30/2015
33.96785668,-118.0188036,7/30/2015
35.1055517,-106.6473884,7/31/2015
33.37291265,-104.5293172,7/31/2015
38.41921072,-81.82769108,8/1/2015
32.15690153,-110.8775061,8/1/2015
29.7804724,-95.3863425,8/2/2015
37.77108878,-122.2249767,8/3/2015
40.27609092,-76.58474154,8/3/2015
37.64882817,-78.70157159,8/3/2015
40.19891031,-85.39370322,8/3/2015
37.24004903,-119.5032355,8/4/2015
40.30272165,-88.15383738,8/4/2015
38.1780769,-85.6667077,8/5/2015
42.9619359,-88.00513272,8/5/2015
23.46931111,-165.2885389,8/5/2015
37.64882817,-78.70157159,8/5/2015
35.85185663,-86.27777991,8/5/2015
47.25174587,-122.4596112,8/5/2015
38.99493957,-84.6017143,8/6/2015
31.8491633,-106.4326601,8/6/2015
32.69987097,-97.12592206,8/7/2015
36.2277116,-115.2640448,8/7/2015
36.7826736,-119.794492,8/7/2015
46.91471155,-109.7498422,8/7/2015
35.596611,-77.3751534,8/7/2015
33.80574739,-118.1612131,8/7/2015
29.78283903,-95.95445164,8/8/2015
33.0058363,-80.1793065,8/8/2015
35.24721796,-81.18363685,8/8/2015
47.66255658,-117.2345719,8/8/2015
39.77710046,-86.14634767,8/9/2015
34.19465273,-97.12487423,8/9/2015
41.32743547,-75.78851953,8/9/2015
37.24004903,-119.5032355,8/9/2015
33.3102088,-111.7421907,8/10/2015
48.28112712,-116.5599747,8/11/2015
31.55913715,-97.18666982,8/11/2015
31.88084244,-102.3456043,8/12/2015
37.77108878,-122.2249767,8/12/2015
34.10482229,-118.4110473,8/12/2015
33.73522768,-116.994605,8/12/2015
41.66409973,-83.58189036,8/12/2015
32.73180912,-103.1571975,8/12/2015
42.6687355,-75.44096178,8/14/2015
29.78558866,-98.73232908,8/14/2015
38.85929718,-76.88788338,8/14/2015
41.76649078,-72.43900961,8/14/2015
38.71366945,-85.47239539,8/15/2015
37.38566765,-122.0264969,8/15/2015
35.65460355,-117.8212577,8/15/2015
39.15114662,-119.7474213,8/15/2015
37.24004903,-119.5032355,8/16/2015
30.03853487,-99.13125867,8/16/2015
29.7804724,-95.3863425,8/17/2015
37.24004903,-119.5032355,8/17/2015
38.63581226,-90.24511868,8/19/2015
44.81566738,-86.14800697,8/19/2015
47.39092238,-120.7168928,8/19/2015
35.551149,-82.84021865,8/19/2015
39.54998465,-81.63620137,8/20/2015
33.2330833,-87.5257979,8/20/2015
34.03926494,-117.6064271,8/20/2015
47.39092238,-120.7168928,8/21/2015
39.60756551,-75.93985243,8/21/2015
35.9886967,-78.5366584,8/21/2015
47.23910603,-93.63954051,8/22/2015
42.73545935,-73.67513394,8/22/2015
35.35014666,-119.0312755,8/22/2015
37.6906938,-97.3426776,8/22/2015
38.28074891,-77.18960884,8/22/2015
30.3369138,-81.66090703,8/23/2015
34.33092235,-86.49944954,8/23/2015
40.12272985,-74.70346139,8/23/2015
35.9034692,-79.96115228,8/23/2015
36.2277116,-115.2640448,8/23/2015
35.66562553,-105.9739059,8/25/2015
39.96012469,-75.60580024,8/25/2015
28.04643207,-82.29101627,8/25/2015
33.5721625,-112.0879662,8/25/2015
25.77525637,-80.20885121,8/25/2015
36.30760997,-86.59902323,8/26/2015
35.06804894,-85.24908097,8/26/2015
40.60225986,-112.0009618,8/26/2015
32.79464486,-96.76633721,8/27/2015
37.77108878,-122.2249767,8/27/2015
32.81689046,-117.1333353,8/27/2015
34.10482229,-118.4110473,8/27/2015
31.53834907,-99.6497468,8/28/2015
40.10730397,-111.6376527,8/28/2015
40.91360085,-73.82910018,8/28/2015
32.51937012,-94.76219033,8/28/2015
36.28967984,-115.087181,8/29/2015
31.53834907,-99.6497468,8/29/2015
41.83861021,-87.68661087,8/29/2015
35.9798426,-96.76033315,8/30/2015
32.15690153,-110.8775061,8/30/2015
40.41708,-105.0618552,8/31/2015
37.26083926,-81.21564913,9/1/2015
41.32209475,-81.44485412,9/1/2015
32.84785372,-104.427788,9/1/2015
34.61158692,-112.2877367,9/2/2015
36.7826736,-119.794492,9/3/2015
43.72941563,-98.03346257,9/4/2015
38.54673993,-86.61976595,9/4/2015
37.24004903,-119.5032355,9/4/2015
32.96955978,-97.6809035,9/4/2015
42.85470195,-71.51899956,9/4/2015
35.9809638,-78.9056471,9/5/2015
34.03926494,-117.6064271,9/5/2015
36.77783612,-76.01637024,9/5/2015
36.77783612,-76.01637024,9/5/2015
28.14683286,-83.20422736,9/6/2015
30.8956711,-91.67752985,9/6/2015
32.73180912,-103.1571975,9/6/2015
36.7826736,-119.794492,9/7/2015
64.83529763,-147.6532529,9/8/2015
44.47924036,-88.08884878,9/9/2015
38.30885939,-92.50820581,9/9/2015
64.83529763,-147.6532529,9/9/2015
37.24004903,-119.5032355,9/9/2015
44.66913069,-74.98565971,9/10/2015
34.09742278,-117.4592413,9/10/2015
39.77710046,-86.14634767,9/10/2015
38.12187085,-121.2932844,9/10/2015
33.93786725,-118.1311501,9/10/2015
39.89262984,-75.4697594,9/11/2015
39.95460736,-105.0529505,9/11/2015
32.63501642,-86.80937931,9/12/2015
35.85185663,-86.27777991,9/12/2015
42.03266569,-93.45964983,9/13/2015
34.9265923,-95.77033721,9/13/2015
29.02753971,-95.3949831,9/13/2015
37.10682344,-87.88539411,9/14/2015
34.8655082,-117.0464034,9/14/2015
