0	1	date
-93.384076	38.242914	3/29/2015
-95.482294	32.688034	3/29/2015
-89.238858	38.02354	3/30/2015
-90.315406	39.104947	3/30/2015
-88.094511	38.739478	3/31/2015
-89.958252	38.777707	3/31/2015
-87.91782	37.682787	3/31/2015
-88.706773	34.314085	4/1/2015
-96.562685	32.853534	4/1/2015
-96.848818	32.386291	4/2/2015
-93.063281	34.455934	4/2/2015
-88.935069	37.993939	4/2/2015
-87.380157	36.062288	4/2/2015
-96.303092	32.737185	4/3/2015
-97.095407	32.931013	4/4/2015
-94.475182	37.13358	4/4/2015
-88.235245	35.202992	4/4/2015
-98.422383	34.619294	4/4/2015
-93.05554	32.800239	4/5/2015
-97.78748	33.470038	4/5/2015
-86.819722	35.947623	4/6/2015
-88.351989	34.186772	4/6/2015
-88.20244	34.804522	4/6/2015
-94.951247	30.711104	4/7/2015
-95.124472	35.253884	4/8/2015
-97.493206	35.31996	4/8/2015
-93.691677	32.52245	4/8/2015
-94.413202	34.047941	4/8/2015
-97.008993	30.652157	4/9/2015
-92.029373	35.507387	4/9/2015
-86.57136	36.696825	4/9/2015
-93.838805	30.022938	4/9/2015
-97.132479	32.579046	4/9/2015
-94.942365	30.722199	4/10/2015
-96.620744	32.330973	4/10/2015
-87.568571	33.904134	4/11/2015
-94.426614	30.766353	4/12/2015
-91.38329	33.61007	4/12/2015
-97.460945	29.515445	4/12/2015
-97.668555	29.863313	4/13/2015
-96.070721	30.397168	4/14/2015
-87.105483	37.288826	4/14/2015
-90.656645	38.506004	4/15/2015
-93.16404	35.230807	4/15/2015
-95.235631	30.105493	4/15/2015
-86.156364	34.214275	4/15/2015
-86.43503	36.951395	4/15/2015
-85.761648	33.782651	4/15/2015
-85.988924	34.009877	4/16/2015
-89.313314	37.789031	4/17/2015
-89.958081	34.622123	4/17/2015
-86.886783	36.482569	4/17/2015
-89.546376	32.7286	4/18/2015
-86.565334	34.3158	4/18/2015
-92.150163	32.501848	4/19/2015
-86.045845	35.455293	4/19/2015
-92.096269	29.97034	4/20/2015
-92.364425	30.2307	4/21/2015
-91.513567	29.812711	4/21/2015
-92.277124	30.69783	4/21/2015
-90.570608	38.410447	4/21/2015
-86.567999	35.140415	4/22/2015
-86.45029	33.971239	4/22/2015
-86.091264	33.997147	4/22/2015
-88.740381	39.06167	4/22/2015
-94.446312	34.64201	4/22/2015
-94.492649	38.81278	4/23/2015
-96.899313	31.306295	4/23/2015
-96.411065	30.150335	4/23/2015
-96.332769	30.658718	4/24/2015
-93.710773	32.031006	4/24/2015
-96.391073	35.828294	4/24/2015
-94.074012	38.99639	4/24/2015
-93.718329	39.076045	4/25/2015
-94.805651	36.418203	4/25/2015
-90.153926	38.360853	4/25/2015
-85.818398	33.7183	4/26/2015
-96.997161	28.877441	4/26/2015
-93.325516	30.232566	4/26/2015
-86.706386	34.769813	4/27/2015
-86.877488	37.414584	4/28/2015
-89.901694	39.279782	4/28/2015
-88.854223	35.667654	4/28/2015
-92.398912	34.289155	4/29/2015
-90.433984	37.78946	4/29/2015
-94.296861	37.508334	4/29/2015
-92.396949	33.833459	4/29/2015
-95.529621	35.471623	4/29/2015
-96.605302	39.84182	4/29/2015
-95.508326	39.848765	4/30/2015
-89.298183	39.558586	4/30/2015
-96.288709	29.217384	5/2/2015
-95.612415	31.73453	5/3/2015
-97.109203	37.788982	5/3/2015
